CMDLINE /home/lys/anaconda3/envs/pixloc/bin/python run_7Scenes.py --scene=heads
MEM 3231.234375 1698548131.0295
MEM 3232.976562 1698548131.1298
MEM 3236.726562 1698548131.2302
MEM 3238.234375 1698548131.3305
MEM 3245.472656 1698548131.4309
MEM 3245.472656 1698548131.5313
MEM 3245.472656 1698548131.6316
MEM 3245.472656 1698548131.7319
MEM 3245.472656 1698548131.8322
MEM 3245.472656 1698548131.9325
MEM 3245.472656 1698548132.0329
MEM 3245.472656 1698548132.1331
MEM 3253.339844 1698548132.2335
MEM 3253.339844 1698548132.3338
MEM 3253.339844 1698548132.4341
MEM 3253.339844 1698548132.5345
MEM 3253.339844 1698548132.6348
MEM 3253.339844 1698548132.7351
MEM 3253.339844 1698548132.8355
MEM 3253.339844 1698548132.9357
MEM 3253.339844 1698548133.0361
MEM 3253.339844 1698548133.1364
MEM 3253.339844 1698548133.2367
MEM 3253.339844 1698548133.3370
MEM 3253.339844 1698548133.4374
MEM 3253.339844 1698548133.5377
MEM 3253.339844 1698548133.6379
MEM 3253.339844 1698548133.7382
MEM 3253.339844 1698548133.8385
MEM 3253.339844 1698548133.9388
MEM 3253.339844 1698548134.0392
MEM 3253.339844 1698548134.1395
MEM 3253.339844 1698548134.2398
MEM 3253.339844 1698548134.3402
MEM 3253.339844 1698548134.4406
MEM 3253.339844 1698548134.5409
MEM 3253.339844 1698548134.6413
MEM 3253.339844 1698548134.7415
MEM 3253.339844 1698548134.8419
MEM 3253.339844 1698548134.9422
MEM 3253.339844 1698548135.0425
MEM 3253.339844 1698548135.1428
MEM 3253.339844 1698548135.2431
MEM 3253.339844 1698548135.3434
MEM 3253.339844 1698548135.4437
MEM 3253.339844 1698548135.5440
MEM 3253.339844 1698548135.6443
MEM 3253.339844 1698548135.7446
MEM 3253.339844 1698548135.8449
MEM 3253.339844 1698548135.9453
MEM 3253.339844 1698548136.0456
MEM 3253.339844 1698548136.1460
MEM 3253.339844 1698548136.2463
MEM 3253.339844 1698548136.3466
MEM 3253.339844 1698548136.4470
MEM 3253.339844 1698548136.5473
MEM 3253.339844 1698548136.6477
MEM 3253.339844 1698548136.7480
MEM 3253.339844 1698548136.8483
MEM 3253.339844 1698548136.9486
MEM 3253.339844 1698548137.0489
MEM 3253.339844 1698548137.1492
MEM 3253.339844 1698548137.2495
MEM 3253.339844 1698548137.3498
MEM 3253.339844 1698548137.4501
MEM 3253.339844 1698548137.5503
MEM 3253.339844 1698548137.6507
MEM 3253.339844 1698548137.7510
MEM 3253.339844 1698548137.8514
MEM 3253.339844 1698548137.9517
MEM 3253.339844 1698548138.0520
MEM 3253.339844 1698548138.1523
MEM 3253.339844 1698548138.2527
MEM 3253.339844 1698548138.3530
MEM 3253.339844 1698548138.4533
MEM 3253.339844 1698548138.5536
MEM 3253.339844 1698548138.6539
MEM 3253.339844 1698548138.7542
MEM 3253.339844 1698548138.8545
MEM 3253.339844 1698548138.9548
MEM 3253.339844 1698548139.0550
MEM 3253.339844 1698548139.1553
MEM 3253.339844 1698548139.2556
MEM 3253.339844 1698548139.3559
MEM 3253.339844 1698548139.4563
MEM 3253.339844 1698548139.5566
MEM 3253.339844 1698548139.6569
MEM 3253.339844 1698548139.7572
MEM 3253.339844 1698548139.8576
MEM 3253.339844 1698548139.9581
MEM 3253.339844 1698548140.0584
MEM 3253.339844 1698548140.1586
MEM 3253.339844 1698548140.2589
MEM 3253.339844 1698548140.3593
MEM 3253.339844 1698548140.4596
MEM 3253.339844 1698548140.5599
MEM 3253.339844 1698548140.6603
MEM 3257.832031 1698548140.7607
MEM 3257.832031 1698548140.8610
MEM 3262.707031 1698548140.9617
MEM 3262.707031 1698548141.0620
MEM 3262.707031 1698548141.1623
MEM 3262.707031 1698548141.2626
MEM 3262.707031 1698548141.3629
MEM 3262.707031 1698548141.4632
MEM 3262.707031 1698548141.5635
MEM 3265.992188 1698548141.6638
MEM 3265.992188 1698548141.7641
MEM 3265.992188 1698548141.8644
MEM 3265.992188 1698548141.9647
MEM 3265.992188 1698548142.0650
MEM 3265.992188 1698548142.1652
MEM 3265.992188 1698548142.2656
MEM 3265.992188 1698548142.3658
MEM 3265.992188 1698548142.4661
MEM 3265.992188 1698548142.5664
MEM 3265.992188 1698548142.6667
MEM 3265.992188 1698548142.7670
MEM 3265.992188 1698548142.8673
MEM 3265.992188 1698548142.9677
MEM 3265.992188 1698548143.0680
MEM 3265.992188 1698548143.1683
MEM 3265.992188 1698548143.2686
MEM 3265.992188 1698548143.3689
MEM 3265.992188 1698548143.4692
MEM 3265.992188 1698548143.5695
MEM 3265.992188 1698548143.6698
MEM 3265.992188 1698548143.7701
MEM 3265.992188 1698548143.8704
MEM 3265.992188 1698548143.9708
MEM 3265.992188 1698548144.0711
MEM 3265.992188 1698548144.1714
MEM 3265.992188 1698548144.2717
MEM 3265.992188 1698548144.3720
MEM 3265.992188 1698548144.4723
MEM 3265.992188 1698548144.5726
MEM 3265.992188 1698548144.6729
MEM 3265.992188 1698548144.7732
MEM 3265.992188 1698548144.8735
MEM 3265.992188 1698548144.9738
MEM 3265.992188 1698548145.0741
MEM 3265.992188 1698548145.1744
MEM 3265.992188 1698548145.2747
MEM 3265.992188 1698548145.3750
MEM 3265.992188 1698548145.4753
MEM 3265.992188 1698548145.5757
MEM 3265.992188 1698548145.6760
MEM 3265.992188 1698548145.7762
MEM 3265.992188 1698548145.8766
MEM 3265.992188 1698548145.9769
MEM 3265.992188 1698548146.0772
MEM 3265.992188 1698548146.1775
MEM 3265.992188 1698548146.2778
MEM 3265.992188 1698548146.3781
MEM 3265.992188 1698548146.4784
MEM 3265.992188 1698548146.5787
MEM 3265.992188 1698548146.6790
MEM 3265.992188 1698548146.7793
MEM 3265.992188 1698548146.8796
MEM 3265.992188 1698548146.9799
MEM 3265.992188 1698548147.0802
MEM 3265.992188 1698548147.1808
MEM 3265.992188 1698548147.2812
MEM 3265.992188 1698548147.3815
MEM 3265.992188 1698548147.4819
MEM 3265.992188 1698548147.5822
MEM 3265.992188 1698548147.6825
MEM 3265.992188 1698548147.7828
MEM 3265.992188 1698548147.8831
MEM 3265.992188 1698548147.9835
MEM 3265.992188 1698548148.0838
MEM 3265.992188 1698548148.1841
MEM 3265.992188 1698548148.2844
MEM 3265.992188 1698548148.3846
MEM 3265.992188 1698548148.4849
MEM 3265.992188 1698548148.5853
MEM 3265.992188 1698548148.6856
MEM 3265.992188 1698548148.7859
MEM 3265.992188 1698548148.8862
MEM 3265.992188 1698548148.9865
MEM 3265.992188 1698548149.0868
MEM 3265.992188 1698548149.1871
MEM 3265.992188 1698548149.2875
MEM 3265.992188 1698548149.3878
MEM 3265.992188 1698548149.4881
MEM 3265.992188 1698548149.5884
MEM 3265.992188 1698548149.6887
MEM 3265.992188 1698548149.7890
MEM 3265.992188 1698548149.8894
MEM 3265.992188 1698548149.9897
MEM 3265.992188 1698548150.0900
MEM 3265.992188 1698548150.1903
MEM 3265.992188 1698548150.2906
MEM 3265.992188 1698548150.3909
MEM 3265.992188 1698548150.4912
MEM 3265.992188 1698548150.5915
MEM 3265.992188 1698548150.6918
MEM 3265.992188 1698548150.7921
MEM 3265.992188 1698548150.8924
MEM 3265.992188 1698548150.9927
MEM 3265.992188 1698548151.0930
MEM 3265.992188 1698548151.1933
MEM 3265.992188 1698548151.2936
MEM 3265.992188 1698548151.3939
MEM 3265.992188 1698548151.4943
MEM 3265.992188 1698548151.5946
MEM 3265.992188 1698548151.6949
MEM 3265.992188 1698548151.7951
MEM 3265.992188 1698548151.8954
MEM 3265.992188 1698548151.9957
MEM 3265.992188 1698548152.0960
MEM 3265.992188 1698548152.1963
MEM 3265.992188 1698548152.2966
MEM 3265.992188 1698548152.3969
MEM 3265.992188 1698548152.4972
MEM 3265.992188 1698548152.5975
MEM 3265.992188 1698548152.6978
MEM 3265.992188 1698548152.7981
MEM 3265.992188 1698548152.8984
MEM 3265.992188 1698548152.9988
MEM 3265.992188 1698548153.0992
MEM 3265.992188 1698548153.1996
MEM 3265.992188 1698548153.2999
MEM 3265.992188 1698548153.4002
MEM 3265.992188 1698548153.5005
MEM 3265.992188 1698548153.6009
MEM 3265.992188 1698548153.7012
MEM 3265.992188 1698548153.8015
MEM 3265.992188 1698548153.9018
MEM 3265.992188 1698548154.0022
MEM 3265.992188 1698548154.1025
MEM 3265.992188 1698548154.2028
MEM 3265.992188 1698548154.3031
MEM 3265.992188 1698548154.4034
MEM 3265.992188 1698548154.5037
MEM 3265.992188 1698548154.6041
MEM 3265.992188 1698548154.7044
MEM 3265.992188 1698548154.8047
MEM 3265.992188 1698548154.9050
MEM 3265.992188 1698548155.0053
MEM 3265.992188 1698548155.1056
MEM 3265.992188 1698548155.2059
MEM 3265.992188 1698548155.3063
MEM 3265.992188 1698548155.4066
MEM 3265.992188 1698548155.5069
MEM 3265.992188 1698548155.6072
MEM 3265.992188 1698548155.7075
MEM 3265.992188 1698548155.8078
MEM 3265.992188 1698548155.9082
MEM 3265.992188 1698548156.0085
MEM 3265.992188 1698548156.1088
MEM 3265.992188 1698548156.2091
MEM 3265.992188 1698548156.3094
MEM 3265.992188 1698548156.4098
MEM 3265.992188 1698548156.5101
MEM 3265.992188 1698548156.6104
MEM 3265.992188 1698548156.7107
MEM 3265.992188 1698548156.8110
MEM 3265.992188 1698548156.9113
MEM 3265.992188 1698548157.0117
MEM 3265.992188 1698548157.1120
MEM 3265.992188 1698548157.2123
MEM 3265.992188 1698548157.3126
MEM 3265.992188 1698548157.4129
MEM 3265.992188 1698548157.5132
MEM 3265.992188 1698548157.6136
MEM 3265.992188 1698548157.7139
MEM 3265.992188 1698548157.8142
MEM 3265.992188 1698548157.9145
MEM 3265.992188 1698548158.0148
MEM 3265.992188 1698548158.1151
MEM 3265.992188 1698548158.2154
MEM 3265.992188 1698548158.3158
MEM 3265.992188 1698548158.4161
MEM 3265.992188 1698548158.5164
MEM 3265.992188 1698548158.6167
MEM 3265.992188 1698548158.7170
MEM 3265.992188 1698548158.8173
MEM 3265.992188 1698548158.9176
MEM 3265.992188 1698548159.0179
MEM 3265.992188 1698548159.1182
MEM 3265.992188 1698548159.2185
MEM 3265.992188 1698548159.3189
MEM 3265.992188 1698548159.4192
MEM 3265.992188 1698548159.5195
MEM 3265.992188 1698548159.6198
MEM 3265.992188 1698548159.7202
MEM 3265.992188 1698548159.8205
MEM 3265.992188 1698548159.9208
MEM 3265.992188 1698548160.0212
MEM 3265.992188 1698548160.1216
MEM 3265.992188 1698548160.2219
MEM 3265.992188 1698548160.3222
MEM 3265.992188 1698548160.4226
MEM 3265.992188 1698548160.5229
MEM 3265.992188 1698548160.6233
MEM 3265.992188 1698548160.7236
MEM 3265.992188 1698548160.8240
MEM 3265.992188 1698548160.9243
MEM 3265.992188 1698548161.0246
MEM 3265.992188 1698548161.1249
MEM 3265.992188 1698548161.2253
MEM 3265.992188 1698548161.3256
MEM 3265.992188 1698548161.4259
MEM 3265.992188 1698548161.5262
MEM 3265.992188 1698548161.6265
MEM 3265.992188 1698548161.7268
MEM 3265.992188 1698548161.8272
MEM 3265.992188 1698548161.9274
MEM 3265.992188 1698548162.0278
MEM 3265.992188 1698548162.1281
MEM 3265.992188 1698548162.2284
MEM 3265.992188 1698548162.3287
MEM 3265.992188 1698548162.4290
MEM 3265.992188 1698548162.5294
MEM 3265.992188 1698548162.6297
MEM 3265.992188 1698548162.7299
MEM 3265.992188 1698548162.8302
MEM 3265.992188 1698548162.9306
MEM 3265.992188 1698548163.0309
MEM 3265.992188 1698548163.1312
MEM 3265.992188 1698548163.2315
MEM 3265.992188 1698548163.3319
MEM 3265.992188 1698548163.4322
MEM 3265.992188 1698548163.5325
MEM 3265.992188 1698548163.6329
MEM 3265.992188 1698548163.7332
MEM 3265.992188 1698548163.8335
MEM 3265.992188 1698548163.9339
MEM 3265.992188 1698548164.0342
MEM 3265.992188 1698548164.1345
MEM 3265.992188 1698548164.2348
MEM 3265.992188 1698548164.3351
MEM 3265.992188 1698548164.4354
MEM 3265.992188 1698548164.5358
MEM 3265.992188 1698548164.6361
MEM 3265.992188 1698548164.7364
MEM 3265.992188 1698548164.8367
MEM 3265.992188 1698548164.9370
MEM 3265.992188 1698548165.0373
MEM 3265.992188 1698548165.1376
MEM 3265.992188 1698548165.2381
MEM 3265.992188 1698548165.3384
MEM 3265.992188 1698548165.4387
MEM 3265.992188 1698548165.5395
MEM 3265.992188 1698548165.6398
MEM 3265.992188 1698548165.7401
MEM 3265.992188 1698548165.8404
MEM 3265.992188 1698548165.9407
MEM 3265.992188 1698548166.0410
MEM 3265.992188 1698548166.1413
MEM 3265.992188 1698548166.2416
MEM 3265.992188 1698548166.3419
MEM 3265.992188 1698548166.4423
MEM 3265.992188 1698548166.5426
MEM 3265.992188 1698548166.6429
MEM 3265.992188 1698548166.7432
MEM 3265.992188 1698548166.8436
MEM 3265.992188 1698548166.9439
MEM 3265.992188 1698548167.0442
MEM 3265.992188 1698548167.1445
MEM 3265.992188 1698548167.2449
MEM 3265.992188 1698548167.3452
MEM 3265.992188 1698548167.4455
MEM 3265.992188 1698548167.5458
MEM 3265.992188 1698548167.6461
MEM 3265.992188 1698548167.7464
MEM 3265.992188 1698548167.8467
MEM 3265.992188 1698548167.9470
MEM 3265.992188 1698548168.0473
MEM 3265.992188 1698548168.1476
MEM 3265.992188 1698548168.2480
MEM 3265.992188 1698548168.3483
MEM 3265.992188 1698548168.4486
MEM 3265.992188 1698548168.5489
MEM 3265.992188 1698548168.6492
MEM 3265.992188 1698548168.7496
MEM 3265.992188 1698548168.8499
MEM 3265.992188 1698548168.9502
MEM 3265.992188 1698548169.0506
MEM 3265.992188 1698548169.1509
MEM 3265.992188 1698548169.2512
MEM 3265.992188 1698548169.3515
MEM 3265.992188 1698548169.4518
MEM 3265.992188 1698548169.5521
MEM 3265.992188 1698548169.6525
MEM 3265.992188 1698548169.7527
MEM 3265.992188 1698548169.8530
MEM 3265.992188 1698548169.9533
MEM 3265.992188 1698548170.0536
MEM 3265.992188 1698548170.1539
MEM 3265.992188 1698548170.2542
MEM 3265.992188 1698548170.3545
MEM 3265.992188 1698548170.4548
MEM 3265.992188 1698548170.5552
MEM 3265.992188 1698548170.6555
MEM 3265.992188 1698548170.7558
MEM 3265.992188 1698548170.8562
MEM 3265.992188 1698548170.9565
MEM 3265.992188 1698548171.0568
MEM 3265.992188 1698548171.1572
MEM 3265.992188 1698548171.2575
MEM 3265.992188 1698548171.3578
MEM 3265.992188 1698548171.4581
MEM 3265.992188 1698548171.5585
MEM 3265.992188 1698548171.6588
MEM 3265.992188 1698548171.7591
MEM 3265.992188 1698548171.8593
MEM 3265.992188 1698548171.9597
MEM 3265.992188 1698548172.0600
MEM 3265.992188 1698548172.1603
MEM 3265.992188 1698548172.2607
MEM 3265.992188 1698548172.3609
MEM 3265.992188 1698548172.4612
MEM 3265.992188 1698548172.5616
MEM 3265.992188 1698548172.6618
MEM 3265.992188 1698548172.7621
MEM 3265.992188 1698548172.8625
MEM 3265.992188 1698548172.9628
MEM 3265.992188 1698548173.0631
MEM 3265.992188 1698548173.1634
MEM 3265.992188 1698548173.2637
MEM 3265.992188 1698548173.3644
MEM 3265.992188 1698548173.4648
MEM 3265.992188 1698548173.5652
MEM 3265.992188 1698548173.6654
MEM 3265.992188 1698548173.7657
MEM 3265.992188 1698548173.8660
MEM 3265.992188 1698548173.9663
MEM 3265.992188 1698548174.0666
MEM 3265.992188 1698548174.1669
MEM 3265.992188 1698548174.2672
MEM 3265.992188 1698548174.3675
MEM 3265.992188 1698548174.4678
MEM 3265.992188 1698548174.5681
MEM 3265.992188 1698548174.6684
MEM 3265.992188 1698548174.7687
MEM 3265.992188 1698548174.8692
MEM 3265.992188 1698548174.9695
MEM 3265.992188 1698548175.0699
MEM 3265.992188 1698548175.1702
MEM 3265.992188 1698548175.2705
MEM 3265.992188 1698548175.3708
MEM 3265.992188 1698548175.4712
MEM 3265.992188 1698548175.5717
MEM 3265.992188 1698548175.6725
MEM 3265.992188 1698548175.7728
MEM 3265.992188 1698548175.8731
MEM 3265.992188 1698548175.9734
MEM 3265.992188 1698548176.0737
MEM 3265.992188 1698548176.1741
MEM 3265.992188 1698548176.2744
MEM 3265.992188 1698548176.3747
MEM 3265.992188 1698548176.4750
MEM 3265.992188 1698548176.5754
MEM 3265.992188 1698548176.6757
MEM 3265.992188 1698548176.7760
MEM 3265.992188 1698548176.8763
MEM 3265.992188 1698548176.9766
MEM 3265.992188 1698548177.0770
MEM 3265.992188 1698548177.1773
MEM 3265.992188 1698548177.2776
MEM 3265.992188 1698548177.3779
MEM 3265.992188 1698548177.4781
MEM 3265.992188 1698548177.5785
MEM 3265.992188 1698548177.6788
MEM 3265.992188 1698548177.7791
MEM 3265.992188 1698548177.8795
MEM 3265.992188 1698548177.9798
MEM 3265.992188 1698548178.0802
MEM 3265.992188 1698548178.1805
MEM 3265.992188 1698548178.2809
MEM 3265.992188 1698548178.3812
MEM 3265.992188 1698548178.4815
MEM 3265.992188 1698548178.5818
MEM 3265.992188 1698548178.6822
MEM 3265.992188 1698548178.7825
MEM 3265.992188 1698548178.8829
MEM 3265.992188 1698548178.9832
MEM 3265.992188 1698548179.0835
MEM 3265.992188 1698548179.1839
MEM 3265.992188 1698548179.2842
MEM 3265.992188 1698548179.3846
MEM 3265.992188 1698548179.4849
MEM 3265.992188 1698548179.5853
MEM 3265.992188 1698548179.6857
MEM 3265.992188 1698548179.7860
MEM 3265.992188 1698548179.8864
MEM 3265.992188 1698548179.9867
MEM 3265.992188 1698548180.0871
MEM 3265.992188 1698548180.1874
MEM 3265.992188 1698548180.2878
MEM 3265.992188 1698548180.3882
MEM 3265.992188 1698548180.4887
MEM 3265.992188 1698548180.5891
MEM 3265.992188 1698548180.6895
MEM 3265.992188 1698548180.7898
MEM 3265.992188 1698548180.8901
MEM 3265.992188 1698548180.9904
MEM 3265.992188 1698548181.0908
MEM 3265.992188 1698548181.1911
MEM 3265.992188 1698548181.2914
MEM 3265.992188 1698548181.3917
MEM 3265.992188 1698548181.4920
MEM 3265.992188 1698548181.5923
MEM 3265.992188 1698548181.6932
MEM 3265.992188 1698548181.7936
MEM 3265.992188 1698548181.8939
MEM 3265.992188 1698548181.9942
MEM 3265.992188 1698548182.0946
MEM 3265.992188 1698548182.1949
MEM 3265.992188 1698548182.2952
MEM 3265.992188 1698548182.3955
MEM 3265.992188 1698548182.4959
MEM 3265.992188 1698548182.5962
MEM 3265.992188 1698548182.6965
MEM 3265.992188 1698548182.7969
MEM 3265.992188 1698548182.8972
MEM 3265.992188 1698548182.9975
MEM 3265.992188 1698548183.0978
MEM 3265.992188 1698548183.1982
MEM 3265.992188 1698548183.2985
MEM 3265.992188 1698548183.3988
MEM 3265.992188 1698548183.4992
MEM 3265.992188 1698548183.5995
MEM 3265.992188 1698548183.6999
MEM 3265.992188 1698548183.8004
MEM 3265.992188 1698548183.9007
MEM 3265.992188 1698548184.0011
MEM 3265.992188 1698548184.1015
MEM 3265.992188 1698548184.2018
MEM 3265.992188 1698548184.3023
MEM 3265.992188 1698548184.4029
MEM 3265.992188 1698548184.5032
MEM 3265.992188 1698548184.6036
MEM 3265.992188 1698548184.7040
MEM 3265.992188 1698548184.8043
MEM 3265.992188 1698548184.9047
MEM 3265.992188 1698548185.0050
MEM 3265.992188 1698548185.1054
MEM 3265.992188 1698548185.2058
MEM 3265.992188 1698548185.3062
MEM 3265.992188 1698548185.4068
MEM 3265.992188 1698548185.5072
MEM 3265.992188 1698548185.6075
MEM 3265.992188 1698548185.7079
MEM 3265.992188 1698548185.8082
MEM 3265.992188 1698548185.9086
MEM 3265.992188 1698548186.0102
MEM 3265.992188 1698548186.1109
MEM 3265.992188 1698548186.2112
MEM 3265.992188 1698548186.3116
MEM 3265.992188 1698548186.4119
MEM 3265.992188 1698548186.5123
MEM 3265.992188 1698548186.6126
MEM 3265.992188 1698548186.7129
MEM 3265.992188 1698548186.8132
MEM 3265.992188 1698548186.9135
MEM 3265.992188 1698548187.0139
MEM 3265.992188 1698548187.1142
MEM 3265.992188 1698548187.2145
MEM 3265.992188 1698548187.3148
MEM 3265.992188 1698548187.4152
MEM 3265.992188 1698548187.5155
MEM 3265.992188 1698548187.6158
MEM 3265.992188 1698548187.7161
MEM 3265.992188 1698548187.8164
MEM 3265.992188 1698548187.9168
MEM 3265.992188 1698548188.0170
MEM 3265.992188 1698548188.1174
MEM 3265.992188 1698548188.2177
MEM 3265.992188 1698548188.3180
MEM 3265.992188 1698548188.4183
MEM 3265.992188 1698548188.5187
MEM 3265.992188 1698548188.6189
MEM 3265.992188 1698548188.7193
MEM 3265.992188 1698548188.8196
MEM 3265.992188 1698548188.9199
MEM 3265.992188 1698548189.0203
MEM 3265.992188 1698548189.1207
MEM 3265.992188 1698548189.2211
MEM 3265.992188 1698548189.3214
MEM 3265.992188 1698548189.4217
MEM 3265.992188 1698548189.5221
MEM 3265.992188 1698548189.6226
MEM 3265.992188 1698548189.7229
MEM 3265.992188 1698548189.8232
MEM 3265.992188 1698548189.9235
MEM 3265.992188 1698548190.0238
MEM 3265.992188 1698548190.1242
MEM 3265.992188 1698548190.2245
MEM 3265.992188 1698548190.3248
MEM 3265.992188 1698548190.4251
MEM 3265.992188 1698548190.5254
MEM 3265.992188 1698548190.6257
MEM 3265.992188 1698548190.7260
MEM 3265.992188 1698548190.8263
MEM 3265.992188 1698548190.9266
MEM 3265.992188 1698548191.0270
MEM 3265.992188 1698548191.1273
MEM 3265.992188 1698548191.2276
MEM 3265.992188 1698548191.3279
MEM 3265.992188 1698548191.4282
MEM 3265.992188 1698548191.5285
MEM 3265.992188 1698548191.6288
MEM 3265.992188 1698548191.7291
MEM 3265.992188 1698548191.8294
MEM 3265.992188 1698548191.9297
MEM 3265.992188 1698548192.0300
MEM 3265.992188 1698548192.1304
MEM 3265.992188 1698548192.2307
MEM 3265.992188 1698548192.3310
MEM 3265.992188 1698548192.4314
MEM 3265.992188 1698548192.5317
MEM 3265.992188 1698548192.6319
MEM 3265.992188 1698548192.7322
MEM 3265.992188 1698548192.8327
MEM 3265.992188 1698548192.9331
MEM 3265.992188 1698548193.0334
MEM 3265.992188 1698548193.1337
MEM 3265.992188 1698548193.2340
MEM 3265.992188 1698548193.3344
MEM 3265.992188 1698548193.4347
MEM 3265.992188 1698548193.5350
MEM 3265.992188 1698548193.6353
MEM 3265.992188 1698548193.7356
MEM 3265.992188 1698548193.8359
MEM 3265.992188 1698548193.9362
MEM 3265.992188 1698548194.0366
MEM 3265.992188 1698548194.1369
MEM 3265.992188 1698548194.2372
MEM 3265.992188 1698548194.3375
MEM 3265.992188 1698548194.4378
MEM 3265.992188 1698548194.5381
MEM 3265.992188 1698548194.6385
MEM 3265.992188 1698548194.7389
MEM 3265.992188 1698548194.8392
MEM 3265.992188 1698548194.9395
MEM 3265.992188 1698548195.0399
MEM 3265.992188 1698548195.1402
MEM 3265.992188 1698548195.2405
MEM 3265.992188 1698548195.3408
MEM 3265.992188 1698548195.4411
MEM 3265.992188 1698548195.5416
MEM 3265.992188 1698548195.6419
MEM 3265.992188 1698548195.7422
MEM 3265.992188 1698548195.8425
MEM 3265.992188 1698548195.9429
MEM 3265.992188 1698548196.0433
MEM 3265.992188 1698548196.1436
MEM 3265.992188 1698548196.2439
MEM 3265.992188 1698548196.3442
MEM 3265.992188 1698548196.4445
MEM 3265.992188 1698548196.5448
MEM 3265.992188 1698548196.6451
MEM 3265.992188 1698548196.7454
MEM 3265.992188 1698548196.8458
MEM 3265.992188 1698548196.9464
MEM 3265.992188 1698548197.0467
MEM 3265.992188 1698548197.1470
MEM 3265.992188 1698548197.2473
MEM 3265.992188 1698548197.3476
MEM 3265.992188 1698548197.4479
MEM 3265.992188 1698548197.5481
MEM 3265.992188 1698548197.6485
MEM 3265.992188 1698548197.7488
MEM 3265.992188 1698548197.8491
MEM 3265.992188 1698548197.9494
MEM 3265.992188 1698548198.0497
MEM 3265.992188 1698548198.1501
MEM 3265.992188 1698548198.2504
MEM 3265.992188 1698548198.3507
MEM 3265.992188 1698548198.4511
MEM 3265.992188 1698548198.5514
MEM 3265.992188 1698548198.6517
MEM 3265.992188 1698548198.7520
MEM 3265.992188 1698548198.8524
MEM 3265.992188 1698548198.9527
MEM 3265.992188 1698548199.0530
MEM 3265.992188 1698548199.1534
MEM 3265.992188 1698548199.2537
MEM 3265.992188 1698548199.3541
MEM 3265.992188 1698548199.4544
MEM 3265.992188 1698548199.5547
MEM 3265.992188 1698548199.6550
MEM 3265.992188 1698548199.7553
MEM 3265.992188 1698548199.8557
MEM 3265.992188 1698548199.9560
